unit_id,unit_name,bv2
6649,Simian Battle Armor [Flamer] (Sqd4),177
8779,Simian Battle Armor [Flamer] (Sqd5),238
9142,Simian Battle Armor [Flamer] (Sqd6),307
6650,Simian Battle Armor [HMG] (Sqd4),185
8780,Simian Battle Armor [HMG] (Sqd5),249
9143,Simian Battle Armor [HMG] (Sqd6),320
6648,Simian Battle Armor [LRR] (Sqd4),233
8778,Simian Battle Armor [LRR] (Sqd5),314
9141,Simian Battle Armor [LRR] (Sqd6),404
6647,Simian Battle Armor [SL] (Sqd4),209
8777,Simian Battle Armor [SL] (Sqd5),282
9140,Simian Battle Armor [SL] (Sqd6),362
6693,Simurgh SMG-O,2921
6694,Simurgh SMG-OA,2622
6695,Simurgh SMG-OB,2864
2946,Siren,86
2947,Siren 2,86
2948,Siren 3,120
2949,Siren 4,88
2950,Siren 5,104
2951,Sirocco SRC-3C,2154
2952,Sirocco SRC-5C,2107
2953,Sirocco SRC-6C,2202
6246,Skadi Swift Attack VTOL,923
6247,Skanda Light Tank,1078
8058,Skanda Light Tank (TSEMP),1437
5065,Skimmer,86
2958,Skulker Wheeled Scout Tank,314
5067,"Skulker Wheeled Scout Tank ""Matahari""",0
2955,Skulker Wheeled Scout Tank (C3M),230
2956,Skulker Wheeled Scout Tank (MG),252
2957,Skulker Wheeled Scout Tank (SRM),319
9360,Skulker Wheeled Scout Tank C,445
5071,Skulker Wheeled Scout Tank Mk. II,454
5069,Skulker Wheeled Scout Tank Mk. II (Mission),0
5070,Skulker Wheeled Scout Tank Mk. II (Sealed),0
5068,Skulker Wheeled Scout Tank X-5,491
5072,Sky Eye News Helicopter,0
5073,Skycity-3000 Mobile Aerial Structure,0
4682,Skyliner Airliner TC-80,0
5074,Skyward Warning Satellite (Fusion Drive),0
5075,Skyward Warning Satellite (HPG),0
5076,Skyward Warning Satellite Model IX,0
5077,Skyward Warning Satellite Model XII,0
5078,Slagmaiden SLG-X,1602
2959,Slayer SL-15,1288
2960,Slayer SL-15 (Eric),1941
2961,Slayer SL-15A,1423
2962,Slayer SL-15B,1379
2963,Slayer SL-15C,1321
2964,Slayer SL-15K,1516
2965,Slayer SL-15R,1384
2966,Slayer SL-CX1,2037
7613,Sleipnir APC Tank,505
7614,Sleipnir APC Tank (SRM),553
2967,Sling SL-1G,578
2968,Sling SL-1H,731
5080,Slipper Hover Sedan LX-Series,0
5081,Slipper Hovercruiser PX-Series,0
5082,Slipper Hoverwagon ZX-Series,0
6735,"Sloth Battle Armor ""Huntsman"" (Sqd4)",169
2969,Sloth Battle Armor (Interdictor) (Sqd4),227
2970,Sloth Battle Armor (Sqd4),180
8586,Sloth Battle Armor (Sqd5),243
8950,Sloth Battle Armor (Sqd6),312
2971,SM Tank Destroyer SM1,1585
5607,"SM Tank Destroyer SM1 ""Telos""",1055
2972,SM Tank Destroyer SM1A,1214
9565,SM Tank Destroyer SM1B,1512
2973,SM Tank Destroyer SM3,1593
6386,SM2 Heavy Artillery Vehicle,1028
6387,SM2 Heavy Artillery Vehicle (LTC),1422
8265,SM5 Field Commander (Prototype) Prime,2147
5083,Small Agricultural Robot,0
5084,Small Factory,0
5085,Small Habitat,0
5086,Small Pressurized Yard,0
5087,Small Unpressurized Yard,0
5089,Smoke Ultralight Trike,0
5088,Smoke Ultralight Trike (Fuel Cell),0
5090,Smoothdavid PA(L) II (Sqd4),22
8675,Smoothdavid PA(L) II (Sqd5),29
9039,Smoothdavid PA(L) II (Sqd6),38
7201,Smoothdavid PA(L) III (Sqd4),127
8803,Smoothdavid PA(L) III (Sqd5),171
9166,Smoothdavid PA(L) III (Sqd6),219
5091,Smoothgoliath PA(L) II (Sqd4),37
8676,Smoothgoliath PA(L) II (Sqd5),50
9040,Smoothgoliath PA(L) II (Sqd6),65
6982,Snake (Arthur),1477
2974,Snake SNK-1V,980
2975,Snake SNK-1V (Alexi),1316
2976,Snake SNK-2B,1081
2977,Snake SNK-2Br,1577
4697,SneakSat Communications Satellite,0
2978,Sniper,26
6327,Sniper Artillery,895
5092,Sniper Artillery Tank,0
6307,Sniper Suit PAB-28 (Sqd4),119
8732,Sniper Suit PAB-28 (Sqd5),160
9095,Sniper Suit PAB-28 (Sqd6),206
2979,Snow Fox,807
7879,Snow Fox (Omni) A,831
7880,Snow Fox (Omni) B,1249
7878,Snow Fox (Omni) Prime,1464
2980,Snow Fox 2,604
2981,Snow Fox 3,903
5093,Snowden Mining Station,0
5094,Snowden Mining Station Mk I,0
5095,SOAR VTOL,0
7444,Sojourner A,1911
7445,Sojourner B,2397
7446,Sojourner C,2235
7447,Sojourner D,2452
7443,Sojourner Prime,2491
5096,Sokar Urban Combat Tank,599
2982,Sokuryou SKU-181 SurveyMech,328
2983,Sokuryou SKU-197 SurveyMech,395
2984,Sokuryou SKU-198 SurveyMech,581
5097,Solitaire,1284
5655,Solitaire 2,1471
6318,Sortek Assault Craft,937
6319,Sortek Assault Craft (Interdictor),884
5098,"Sovetskii Soyuz Heavy Cruiser ""Dire Wolf""",0
5099,Sovetskii Soyuz Heavy Cruiser (2742),0
5100,Sovetskii Soyuz Heavy Cruiser (Clan),0
6984,Soyal Heavy Cruiser,130574
5101,Space Hound AM-PRM-SH1 ProspectorMech,465
2985,Space Marines,98
5102,SpaceStream,0
2986,Spad SPD-502,807
2987,Spad SPD-503,824
2988,Spad SPD-504,1064
2989,Sparrowhawk SPR-6D,729
2990,Sparrowhawk SPR-7D,959
6818,Sparrowhawk SPR-7Dr,830
2991,Sparrowhawk SPR-8H,466
5103,Sparrowhawk SPR-DH,486
2992,Sparrowhawk SPR-H5,637
2993,Sparrowhawk SPR-H5K,508
7646,Spartan C,2514
2994,Spartan SPT-N1,1498
2995,Spartan SPT-N2,1605
2996,Spartan SPT-N3,1631
9579,Spartan SPT-N4,2108
2997,Spartan SPT-NF,1605
2998,Spatha SP1-X,2222
2999,"Spatha SP2-X ""Warlord""",1973
3000,Special Forces,405
3001,SpecOps Paratrooper,108
5104,Specter Surveillance Plane,0
3002,Spector SPR-4F,1224
3003,Spector SPR-5F,1183
3004,Spector SPR-5S,1155
9375,Spector SPR-6F,1476
3005,Spector SPR-ST,1438
6523,Spectre Stealth Battle Armor (Sqd4),198
8761,Spectre Stealth Battle Armor (Sqd5),267
9124,Spectre Stealth Battle Armor (Sqd6),343
5105,Speeder,0
3007,Sphinx,2883
3006,Sphinx 2,2753
6864,Sphinx 3,3396
6863,Sphinx 4,1952
8174,Spider Construction Station,0
6934,Spider SDR-10K,824
3008,Spider SDR-5D,524
3009,Spider SDR-5K,503
3010,Spider SDR-5V,622
3011,Spider SDR-7K,752
3012,Spider SDR-7K2,884
3013,Spider SDR-7KC,732
3014,Spider SDR-7Kr,775
3015,Spider SDR-7M,621
3016,Spider SDR-8K,1007
3017,Spider SDR-8M,621
3018,Spider SDR-8R,694
3019,Spider SDR-8X,765
6933,Spider SDR-8Xr,754
8306,Spider SDR-9M,687
3020,Spider SDR-C,616
3021,Spindrift Aquatic SecurityMech SDT-1,441
5106,Spindrift Aquatic SecurityMech SDT-1A,465
5107,Spindrift Aquatic SecurityMech SDT-1Ar,0
5108,Spirit,1673
5665,Spirit 2,1773
9236,Spirit Walker A,1990
9237,Spirit Walker Prime,2115
3026,Sprint Scout Helicopter,82
3022,Sprint Scout Helicopter (C3),82
3023,Sprint Scout Helicopter (C3i),71
3024,Sprint Scout Helicopter (Interdictor),139
3025,Sprint Scout Helicopter (Laser),220
3027,Sprint Scout Helicopter (Troop Transport),71
5109,Sprite,622
5636,Sprite 2,590
5637,Sprite 3,439
3030,SRM Carrier,816
3028,SRM Carrier (3054 Upgrade),794
3029,SRM Carrier (C3),903
5590,SRM Carrier (Primitive),569
3031,SRM Carrier (WoB),958
9425,SRM Carrier C,1098
5110,SRM Foot Infantry,74
5111,St. Bernard Express Military Train Tractor,0
5112,St. Bernard Express Military Train Trailer (Cargo),0
5113,St. Bernard Express Military Train Trailer (Escort),0
5114,St. Bernard Express Military Train Trailer (Officer),0
5115,St. Bernard Express Military Train Trailer (Passenger),0
5116,St. Christopher Cargo Transport C1,0
5117,St. Christopher Cargo Transport C2,0
5118,St. Florian FLN-366 FireMech,833
7826,St. Florian FLN-366-M FireMech MOD,1266
3034,Stag II ST-24G,1625
3033,Stag ST-14G,1351
6515,Stalker II STK-9A,2261
3035,Stalker STK-3F,1559
3036,Stalker STK-3F (Jagawen),1570
5119,Stalker STK-3F (Jamison),2707
3037,Stalker STK-3Fb,2029
5870,Stalker STK-3Fk,0
3038,Stalker STK-3H,1624
3039,Stalker STK-4N,1558
5120,Stalker STK-4P,1461
3040,Stalker STK-5M,1655
3041,Stalker STK-5S,1423
5121,Stalker STK-6M,2029
3042,Stalker STK-7C3BS,1712
3043,Stalker STK-7D,1872
3044,Stalker STK-8S,2020
8444,Stalker STK-9F,2469
3045,Stalking Spider,2232
3046,Stalking Spider 2,2056
3047,Stalking Spider 3,1643
6553,Stalking Spider II,1362
5500,Standard Infantry Outpost (All Eras),12
399,Star Adder (Blood Asp) A,3452
400,Star Adder (Blood Asp) B,2885
401,Star Adder (Blood Asp) C,2270
402,Star Adder (Blood Asp) D,2396
403,Star Adder (Blood Asp) E,3179
404,Star Adder (Blood Asp) F,2908
405,Star Adder (Blood Asp) G,3192
9485,Star Adder (Blood Asp) I,2242
406,Star Adder (Blood Asp) Prime,2654
9486,Star Adder (Blood Asp) T,3069
8426,Star Crusader A,2904
8427,Star Crusader B,2565
8425,Star Crusader Prime,3325
5123,Star Dagger S-2,315
8117,Star Dagger S-2B,537
5125,Star Lord JumpShip,0
5124,Star Lord JumpShip (Clan),0
8413,Star Python,1234
5126,Starcorps Industries Muskrat 379,0
5127,Starcorps Industries Muskrat 379-B,0
3760,Starfire Racer,0
5129,Starfire SF-1X,0
3048,Starslayer STY-2C,1365
7680,Starslayer STY-2C-EC,1407
3049,Starslayer STY-3C,1508
3050,Starslayer STY-3D,1593
3051,Starslayer STY-3Dr,1781
9315,Starslayer STY-4C,2218
3052,Stealth STH-1D,1231
3053,Stealth STH-1D (Anna),1540
3054,Stealth STH-2D,1508
3055,Stealth STH-2D1,1339
3056,Stealth STH-2D2,1339
3057,Stealth STH-3S,1577
5130,Stealth STH-5X,2240
6786,Stefan Amaris BattleShip,0
6637,Sternensturm STM-O,1405
6638,Sternensturm STM-OA,1676
6639,Sternensturm STM-OB,1512
5131,Stiletto STO-4A,859
5132,Stiletto STO-4B,1164
5666,Stiletto STO-4C,941
5133,Stiletto STO-6S,1171
5134,Stiletto STO-6X,1199
8127,Stinger C,592
8128,Stinger C 2,754
5135,Stinger IIC,730
5136,Stinger IIC 2,0
5137,Stinger LAM C,0
5140,Stinger LAM Mk I STG-A1,0
5138,Stinger LAM STG-A10,0
5139,Stinger LAM STG-A5,0
3058,Stinger STG-3G,497
3059,Stinger STG-3Gb,674
3060,Stinger STG-3P,489
3061,Stinger STG-3R,359
8123,Stinger STG-4G,541
3062,Stinger STG-5G,614
3063,Stinger STG-5M,432
3064,Stinger STG-5R,492
3065,Stinger STG-5T,341
8125,Stinger STG-6G,503
3066,Stinger STG-6L,680
8126,Stinger STG-6M,503
8124,Stinger STG-6R,454
3067,Stinger STG-6S,478
3068,Stinger STG-7S,382
3069,Stingray F-90,1268
3070,Stingray F-90S,1108
3071,Stingray F-92,1537
3072,Stingray F-92 (Michael),1514
3073,Stingray F-94,1268
3074,Stingray F-95,1597
6814,Stingray F-96R,1357
3075,Stoat Scout Car,88
3076,Stooping Hawk A,2319
3077,Stooping Hawk B,2111
3078,Stooping Hawk C,2435
3079,Stooping Hawk D,1838
3080,Stooping Hawk E,1674
3081,Stooping Hawk F,1988
3082,Stooping Hawk G,1657
3083,Stooping Hawk Prime,2147
5142,Stork,0
5144,Stork Light Refueling Craft,436
5143,Stork Light Refueling Craft (Original),329
7649,Storm Giant,2676
5145,Storm Giant 2,2891
6615,Storm Raider STM-R1,593
6616,Storm Raider STM-R2,671
6614,Storm Raider STM-R3,791
6617,Storm Raider STM-R4,732
9415,Stormbird Battle Armor (Jade Falcon) (Sqd5),587
9412,Stormbird Battle Armor (Sqd4),470
9411,Stormbird Battle Armor (Sqd5),633
8205,Stormwolf A,2655
8206,Stormwolf B,3286
8207,Stormwolf C,3261
8208,Stormwolf D,3122
8204,Stormwolf Prime,2788
5374,Stratos Airliner WK-1000,0
4334,Streak Racer,0
3084,Strider SR1-O,867
3085,Strider SR1-OA,723
3086,Strider SR1-OB,910
3087,Strider SR1-OC,944
3088,Strider SR1-OD,873
3089,Strider SR1-OE,976
3090,Strider SR1-OF,1032
3091,Strider SR1-OG,883
6917,Strider SR1-OH,1192
6916,Strider SR1-OM,607
3092,Strider SR1-OR,1339
3093,Strider SR1-OX,889
5148,Striga S-STR-O Invictus,2586
5149,Striga S-STR-OA Dominus,2535
5150,Striga S-STR-OB Infernus,1871
5151,Striga S-STR-OC Comminus,2201
5152,Striga S-STR-OD Luminos,2443
5153,Striga S-STR-OE Eminus,2055
5585,Strike Falcon Attack VTOL,284
3105,Striker Light Tank,564
3097,"Striker Light Tank ""Wet Striker""",573
3098,Striker Light Tank (3053 Upgrade),691
3099,Striker Light Tank (3061 Upgrade),775
5154,Striker Light Tank (Ammo),701
3100,Striker Light Tank (Laser),860
3101,Striker Light Tank (LRM),605
3102,Striker Light Tank (Narc),621
3103,Striker Light Tank (Sealed),590
3104,Striker Light Tank (SRM),583
9563,Striker Light Tank (Stealth),684
3094,Striker STC-2C,1488
3095,Striker STC-2D,1644
8004,Striker STC-2L,1779
3096,Striker STC-2S,1466
7298,Strix Stealth VTOL,688
7857,StrongArm SC CV ConstructionMech,315
7858,StrongArm SC CV-M ConstructionMech  MOD,315
7859,StrongArm SC CVI ConstructionMech,315
3106,Stuka STU-D6,2251
3107,Stuka STU-D7,2596
5155,Stuka STU-K1,0
3108,Stuka STU-K10,1767
3109,Stuka STU-K15,1683
5156,Stuka STU-K2,0
3110,Stuka STU-K5,1790
3111,Stuka STU-K5b,2208
6764,Stuka STU-K5b2,0
7191,Sturmblitz Assault Gun,732
8152,Sturmblitz Assault Gun (2500 Upgrade),0
3112,"SturmFeur ""Kalki"" Cruise Missile Launcher",803
3115,SturmFeur Heavy Tank,1400
9372,SturmFeur Heavy Tank (Assault),2199
9370,SturmFeur Heavy Tank (Cell),1822
3113,SturmFeur Heavy Tank (Heavy Gauss),1711
5860,SturmFeur Heavy Tank (Moore),0
3114,SturmFeur Heavy Tank (SRM),1390
9371,SturmFeur Heavy Tank (Steiner),1685
9373,"SturmFeur Heavy Tank (Support) ""Gilmore""",1670
6967,SturmFeur Heavy Tank (WoB),1578
7816,Sturmvogel Gunship WiGE,614
7813,Sturmvogel Maritime Patrol WiGE,523
7815,Sturmvogel Maritime Patrol WiGE (LB-10X),624
7814,Sturmvogel Maritime Patrol WiGE (LB-2X),323
5158,Stygian Strike Tank,960
5157,Stygian Strike Tank (Armor),1001
5728,Stygian Strike Tank (WoB),714
3116,Submersible Mechanized Infantry,78
7929,SuburbanMech UM-R100,915
7928,SuburbanMech UM-R90,773
5159,Suffren Destroyer,0
5160,Sulla (MG),0
3117,Sulla A,1939
3118,Sulla B,1801
3119,Sulla C,2547
3120,Sulla D,1821
5162,Sulla E,2066
6816,Sulla F,1871
3121,Sulla Prime,2489
7624,Sun Bear A,2418
7625,Sun Bear B,2144
7623,Sun Bear Prime,2022
3122,Sun Cobra,1677
6893,Sun Cobra 2,2394
3123,Sunder SD1-O,1747
3124,Sunder SD1-O (Samual),1593
3125,Sunder SD1-OA,2003
3126,Sunder SD1-OB,1597
3127,Sunder SD1-OC,1735
3128,Sunder SD1-OD,1947
3129,Sunder SD1-OE,1876
6846,Sunder SD1-OF,1854
6845,Sunder SD1-OG,2594
3130,Sunder SD1-OR,2462
3131,Sunder SD1-OX,1761
5128,Sundiver Speedboat,0
5771,Super-Griffin GRF-2N-X,1310
5770,Super-Wasp WSP-2A-X,635
3132,Supernova,2801
3133,Supernova 2,2741
3134,Supernova 3,3448
3135,Supernova 4,3158
8132,Supernova 5,3075
7307,Surat (Gray Death) Solahma Suit (Sqd4),265
8822,Surat (Gray Death) Solahma Suit (Sqd5),357
9185,Surat (Gray Death) Solahma Suit (Sqd6),459
7884,Surtur SUR-T1,1203
3136,Surveillance Specialist,54
5166,Suvorov Tank,0
5167,Suzaku SU-14,1940
3139,Svantovit Infantry Fighting Vehicle,698
3137,"Svantovit Infantry Fighting Vehicle (ATM) ""Masada""",988
3138,Svantovit Infantry Fighting Vehicle (Original),889
5168,Svartalfa,540
8092,Svartalfa 2,631
8035,Svartalfa 3,493
6597,Swallow Attack WiGE,1313
6598,Swallow Attack WiGE (Original),1408
8059,Swallow Attack WiGE (Spotter),1153
3885,Swallow SA-10,0
3140,Swift C,562
3141,Swift SWF-606,298
7326,Swift SWF-606CA (Aaron),633
5169,Swift SWF-606R,166
3145,Swift Wind Scout Car,83
3142,Swift Wind Scout Car (ICE - Cargo),81
3143,Swift Wind Scout Car (ICE - Speed),39
3144,Swift Wind Scout Car (ICE),83
3886,Swiftran (Cargo),0
3887,Swiftran (Luxury),0
3888,Swiftran (Passenger),0
3889,Swiftran RTC-215M,0
8118,Swiftstar Mk. 20,0
7181,Swordsman SWD-1,692
7182,Swordsman SWD-2,803
8384,"Sylph Battle Armor ""Tinkerbelle"" (Sqd4)",271
5171,Sylph Battle Armor (Enhanced) (Sqd4),164
8678,Sylph Battle Armor (Enhanced) (Sqd5),221
9042,Sylph Battle Armor (Enhanced) (Sqd6),284
3146,Sylph Battle Armor (Sqd4),280
8587,Sylph Battle Armor (Sqd5),377
8951,Sylph Battle Armor (Sqd6),485
3147,Sylph Battle Armor (Upgrade) (Sqd4),213
8588,Sylph Battle Armor (Upgrade) (Sqd5),286
8952,Sylph Battle Armor (Upgrade) (Sqd6),368
5170,Sylph Battle Armor XR (Sqd4),195
8677,Sylph Battle Armor XR (Sqd5),263
9041,Sylph Battle Armor XR (Sqd6),338
5172,Sylvester Transport,0
3148,Tabanid Light Drone Fighter,956
5173,Tabanid Light Drone Fighter (Original),0
3149,TAG Spotter Infantry,75
3150,Tai-sho TSH-7S,1774
3151,Tai-sho TSH-8S,2001
3152,Talon TLN-5V,1075
3153,Talon TLN-5W,1175
7677,Talon TLN-5W-EC,1364
3154,Talon TLN-5Z,1168
3155,Talon TLN-6W,1341
5175,Talos TLS-1B,924
3158,Tamerlane Strike Sled,403
3156,Tamerlane Strike Sled (Flamer),436
3157,Tamerlane Strike Sled (RL),484
3159,Tamerlane Strike Sled 2,359
6652,Taranis Battle Armor (Sqd4),419
8782,Taranis Battle Armor (Sqd5),564
3160,Tarantula ZPH-1,666
3161,Tarantula ZPH-2A,744
3162,Tarantula ZPH-3A,702
3163,Tarantula ZPH-4A,967
6941,Tarantula ZPH-5A,806
3164,Targe TRG-1N,813
3165,Targe TRG-2N,1078
6915,Targe TRG-3M,1233
5524,Target Artillery Spotter Bunker,0
5176,Tariq-Mounted Platoon (Fed. Rifle),0
5177,Tariq-Mounted Platoon (LRR),0
5178,"Tariq-Mounted Platoon (Rifle, Ballistic)",0
5179,Tatsu MIK-O,1541
5181,Tatsu MIK-OA,1864
5182,Tatsu MIK-OB,1954
5183,Tatsu MIK-OC,1830
5755,Tatsu MIK-OD,1666
5756,Tatsu MIK-OE,2241
6811,Tatsu MIK-OF,1662
5184,Tatsumaki Destroyer,0
3166,Tau Wraith,48
3167,Tau Zombie,113
3168,Temax Cat Ninjabolt TMC-NB,1475
8005,Tempest C,2179
5190,Tempest Hovercar,0
5187,Tempest TMP-2M,0
5188,Tempest TMP-3G,1810
3169,Tempest TMP-3M,1786
3170,"Tempest TMP-3M2 ""Storm Tempest""",1642
5189,Tempest TMP-3MA,1425
8006,Tempest TMP-4M,1937
7955,"Templar III TLR-2J ""Arthur""",2722
6353,Templar III TLR2-O,2028
6354,Templar III TLR2-OA,1677
6355,Templar III TLR2-OB,1918
6356,Templar III TLR2-OC,1993
6357,Templar III TLR2-OD,2108
5191,Templar TLR1-O,2045
5192,Templar TLR1-O (Grayson),1868
5193,Templar TLR1-O (Tancred),2273
5195,Templar TLR1-OA,2070
5196,Templar TLR1-OB,1806
5197,Templar TLR1-OC,2063
5707,Templar TLR1-OD,1840
5708,Templar TLR1-OE,1865
5709,Templar TLR1-OF,2029
5710,Templar TLR1-OG,1632
5711,Templar TLR1-OH,1958
5712,Templar TLR1-OI,2202
6852,Templar TLR1-OR,2423
3171,Templar TLR1-OU,1747
7637,Templar TRL1-OBLO,2062
5201,Tengu Heavy Battle Armor (Support) [LRR] (Sqd4),270
8682,Tengu Heavy Battle Armor (Support) [LRR] (Sqd5),363
9046,Tengu Heavy Battle Armor (Support) [LRR] (Sqd6),467
5203,Tengu Heavy Battle Armor (SVSP) (Sqd4),268
8683,Tengu Heavy Battle Armor (SVSP) (Sqd5),361
9047,Tengu Heavy Battle Armor (SVSP) (Sqd6),464
5198,Tengu Heavy Battle Armor [C3i] (Sqd4),193
8679,Tengu Heavy Battle Armor [C3i] (Sqd5),260
9043,Tengu Heavy Battle Armor [C3i] (Sqd6),335
5199,Tengu Heavy Battle Armor [ML] (Sqd4),349
8680,Tengu Heavy Battle Armor [ML] (Sqd5),470
9044,Tengu Heavy Battle Armor [ML] (Sqd6),604
5204,Tengu Heavy Battle Armor [Plasma] (Sqd4),250
8684,Tengu Heavy Battle Armor [Plasma] (Sqd5),336
9048,Tengu Heavy Battle Armor [Plasma] (Sqd6),432
5200,Tengu Heavy Battle Armor [RL] (Sqd4),260
8681,Tengu Heavy Battle Armor [RL] (Sqd5),350
9045,Tengu Heavy Battle Armor [RL] (Sqd6),450
5206,Tenmaku Command Trailer,0
6421,Tenshi TN-10-O,2542
6422,Tenshi TN-10-OA,1829
6423,Tenshi TN-10-OB,3002
6424,Tenshi TN-10-OR,2237
5207,Teppō Artillery Vehicle,1874
8377,"Tessen 'TSN-X-4R ""Rapunzel""",1474
5208,Tessen TSN-1C,1162
3172,Tessen TSN-1Cr,1241
5209,Tessen TSN-C3,1234
5678,Tessen TSN-C3M,1547
5549,Tessen TSN-X-4,1263
6544,Testudo Siege Tank,1336
5210,Texas Battleship (2618),0
5211,Texas Battleship (Clan),0
5213,TGV Omni Railcar A,0
5214,TGV Omni Railcar B,0
5215,TGV Omni Railcar C,0
5216,TGV Omni Railcar D,0
5217,TGV Omni Railcar Primary,0
5218,Thanatos TNS-4S,1844
3173,Thanatos TNS-4S (Felix),2122
5700,Thanatos TNS-4T,1760
5701,Thanatos TNS-6S,1936
6487,Thang-Ta APC,241
5219,Tharkad Battlecruiser (2690),0
5220,Tharkad Battlecruiser (WoB),0
5221,Thera Carrier,200539
5222,Thor (Summoner) (Aidan),0
5223,Thor (Summoner) (Marthe),0
3174,Thor (Summoner) A,2145
6876,Thor (Summoner) AA,2216
3175,Thor (Summoner) B,2159
3176,Thor (Summoner) C,2379
3177,Thor (Summoner) D,2643
3178,Thor (Summoner) E,2612
5490,Thor (Summoner) F,2186
3179,Thor (Summoner) G,2452
3180,Thor (Summoner) H,2536
3181,Thor (Summoner) HH,2490
7489,Thor (Summoner) J,2666
3182,Thor (Summoner) M,2251
3183,Thor (Summoner) Prime,2298
3184,Thor (Summoner) Q,2479
7490,Thor (Summoner) T,2355
3185,Thor (Summoner) U,3092
5821,Thor (Summoner) Z,2783
3189,Thor Artillery Vehicle,608
3186,Thor Artillery Vehicle (AC),664
3187,Thor Artillery Vehicle (C3i),482
3188,Thor Artillery Vehicle (Clan),830
6282,Thor II (Grand Summoner) A,2473
6283,Thor II (Grand Summoner) B,2354
6284,Thor II (Grand Summoner) C,2351
6285,Thor II (Grand Summoner) D,2878
7426,Thor II (Grand Summoner) E,2638
6281,Thor II (Grand Summoner) Prime,2554
5849,Thorizer,0
3190,Thorn THE-F,510
3191,Thorn THE-N,546
3192,Thorn THE-N1,656
3193,Thorn THE-N2,410
3194,Thorn THE-Nb,740
3195,Thorn THE-S,510
3196,Thorn THE-T,500
5226,"Three-Man Digging Machine ""Hedgehog"" MiningMech",0
3198,Thresher,2314
3197,Thresher (Edward),2104
3199,Thresher 2,2337
7502,Thresher Mk II,3364
3200,"Thrush (Maximilian) ""C-1247""",345
5227,Thrush TR-5,0
3201,Thrush TR-7,476
3202,Thrush TR-7p,362
3203,Thrush TR-8,607
8015,Thrush TR-9,1140
3204,Thug THG-10E,1501
3205,Thug THG-11E,1640
5228,Thug THG-11E (Reich),2612
3206,Thug THG-11Eb,1759
7322,Thug THG-11ECX (Jose),1668
3207,Thug THG-12E,1751
3208,Thug THG-12K,1824
3209,Thug THG-13K,2086
8171,Thug THG-13U,2545
3210,Thumper Artillery Vehicle,568
5229,Thumper Artillery Vehicle (Angel),758
3211,Thumper Artillery Vehicle Maxwell,758
3212,Thumper Artillery Vehicle TAV-1,731
3213,Thumper Artillery Vehicle TAV-2,682
3217,Thunder Fox TFT-A9,1325
3218,Thunder Fox TFT-C3,1104
6892,Thunder Fox TFT-F11,2426
3219,Thunder Fox TFT-L8,1513
3220,Thunder Hawk TDK-7KMA,2449
3221,Thunder Hawk TDK-7S,2440
3222,Thunder Hawk TDK-7X,2577
3223,Thunder Hawk TDK-7Y,2489
9581,Thunder Hawk TDK-7Z,2419
3224,Thunder Stallion,2306
3225,"Thunder Stallion 2 ""Fire Stallion""",2575
3226,Thunder Stallion 3,2631
7720,Thunder Stallion 4,2607
3214,Thunder THR-1L,1471
3215,Thunder THR-2L,1951
3216,Thunder THR-3L,1904
5230,Thunder THR-C4,2028
6736,Thunderbird Battle Armor (Upgrade) [ER Laser] (Sqd4),367
8791,Thunderbird Battle Armor (Upgrade) [ER Laser] (Sqd5),495
6737,Thunderbird Battle Armor (Upgrade) [LB-X] (Sqd4),323
8792,Thunderbird Battle Armor (Upgrade) [LB-X] (Sqd5),435
6738,Thunderbird Battle Armor (Upgrade) [Pulse Laser] (Sqd4),339
8793,Thunderbird Battle Armor (Upgrade) [Pulse Laser] (Sqd5),457
3228,Thunderbird Battle Armor [AP Gauss] (Sqd4),260
8589,Thunderbird Battle Armor [AP Gauss] (Sqd5),350
3229,Thunderbird Battle Armor [ER Laser] (Sqd4),300
8590,Thunderbird Battle Armor [ER Laser] (Sqd5),404
3230,Thunderbird Battle Armor [Pulse Laser] (Sqd4),272
